Material,Material_Condition,pH,Time_days,Cumulative_Release_mg_m2,Cement_Type,Form_Type,Stat_Measure,Material_encoded,Cement_Type_encoded,Form_Type_encoded,Stat_Measure_encoded,log_Time,log_pH,sqrt_Time,sqrt_pH,pH_squared,pH_cubed,Time_squared,Time_pH_interaction,log_Time_pH,Material_pH_interaction,Material_Time_interaction,pH_normalized,Time_normalized,Alkalinity_index,Reactivity_score,Leaching_potential,Material_group,log_Release,Cement_Content,Additives_Count
Fe,"Cement concrete statistics Monolith-[CL+](M,1,1)",6.0,11.88,16.0,Unknown,Concrete,CL_Plus,10,4,0,1,2.5556757206762075,1.791759469228055,3.4467375879228173,2.449489742783178,36.0,216.0,141.13440000000003,71.28,15.334054324057245,60.0,118.80000000000001,0.3415685195831574,-0.02059131987992406,-1.0,15.334054324057245,124.08255316522143,0,2.833213344056216,80,1
Fe,"Cement concrete statistics Monolith-[CL+](M,1,1)",7.0,11.83,28.0,Unknown,Concrete,CL_Plus,10,4,0,1,2.551786178627545,1.9459101490553132,3.4394767043839676,2.6457513110645907,49.0,343.0,139.9489,82.81,17.862503250392816,70.0,118.3,0.6640495696500348,-0.029013973130568076,0.0,17.862503250392816,168.53435851481441,0,3.367295829986474,80,1
Fe,"Cement concrete statistics Monolith-[CL+](M,1,1)",8.0,11.83,36.0,Unknown,Concrete,CL_Plus,10,4,0,1,2.551786178627545,2.0794415416798357,3.4394767043839676,2.8284271247461903,64.0,512.0,139.9489,94.64,20.41428942902036,80.0,118.3,0.9865306197169121,-0.029013973130568076,1.0,20.41428942902036,220.12650908057392,0,3.6109179126442243,80,1
Fe,"Cement concrete statistics Monolith-[CL+](M,1,1)",9.0,11.66,64.0,Unknown,Concrete,CL_Plus,10,4,0,1,2.5384474167160302,2.1972245773362196,3.4146742157927745,3.0,81.0,729.0,135.9556,104.94,22.846026750444274,90.0,116.6,1.3090116697837895,-0.057650994182757306,2.0,22.846026750444274,276.58861147921476,0,4.174387269895637,80,1
Fe,"Cement concrete statistics Monolith-[LPx](M,1,1)",1.0,12.08,0.08,Unknown,Concrete,LPx,10,4,0,2,2.5710843460290524,0.0,3.4756294393965534,1.0,1.0,1.0,145.9264,12.08,2.5710843460290524,10.0,120.8,-1.2708367307512292,0.013099293122651396,-6.0,2.5710843460290524,3.4756294393965534,0,0.07696104113612832,80,1
Fe,"Cement concrete statistics Monolith-[LPx](M,1,1)",2.0,11.91,1.0,Unknown,Concrete,LPx,10,4,0,2,2.558002204858551,0.6931471805599453,3.4510867853474796,1.4142135623730951,4.0,8.0,141.84810000000002,23.82,5.116004409717102,20.0,119.1,-0.9483556806843518,-0.015537727929537833,-5.0,5.116004409717102,13.804347141389918,0,0.6931471805599453,80,1
Fe,"Cement concrete statistics Monolith-[LPx](M,1,1)",3.0,11.84,2.25,Unknown,Concrete,LPx,10,4,0,2,2.552565298261815,1.0986122886681098,3.4409301068170506,1.7320508075688772,9.0,27.0,140.1856,35.519999999999996,7.657695894785446,30.0,118.4,-0.6258746306174745,-0.027329442480439333,-4.0,7.657695894785446,30.968370961353454,0,1.1786549963416462,80,1
Fe,"Cement concrete statistics Monolith-[LPx](M,1,1)",4.0,11.67,4.0,Unknown,Concrete,LPx,10,4,0,2,2.5392369943330477,1.3862943611198906,3.4161381705077445,2.0,16.0,64.0,136.1889,46.68,10.156947977332191,40.0,116.7,-0.30339358055059723,-0.05596646353262856,-3.0,10.156947977332191,54.65821072812391,0,1.6094379124341003,80,1
Fe,"Cement concrete statistics Monolith-[LPx](M,1,1)",5.0,11.88,9.0,Unknown,Concrete,LPx,10,4,0,2,2.5556757206762075,1.6094379124341003,3.4467375879228173,2.23606797749979,25.0,125.0,141.13440000000003,59.400000000000006,12.778378603381038,50.0,118.80000000000001,0.019087469516280108,-0.02059131987992406,-2.0,12.778378603381038,86.16843969807043,0,2.302585092994046,80,1
Fe,"Cement concrete statistics Monolith-[LPx](M,1,1)",6.0,11.88,16.0,Unknown,Concrete,LPx,10,4,0,2,2.5556757206762075,1.791759469228055,3.4467375879228173,2.449489742783178,36.0,216.0,141.13440000000003,71.28,15.334054324057245,60.0,118.80000000000001,0.3415685195831574,-0.02059131987992406,-1.0,15.334054324057245,124.08255316522143,0,2.833213344056216,80,1
Fe,"Cement concrete statistics Monolith-[LPx](M,1,1)",7.0,11.83,28.0,Unknown,Concrete,LPx,10,4,0,2,2.551786178627545,1.9459101490553132,3.4394767043839676,2.6457513110645907,49.0,343.0,139.9489,82.81,17.862503250392816,70.0,118.3,0.6640495696500348,-0.029013973130568076,0.0,17.862503250392816,168.53435851481441,0,3.367295829986474,80,1
Fe,"Cement concrete statistics Monolith-[LPx](M,1,1)",8.0,11.83,36.0,Unknown,Concrete,LPx,10,4,0,2,2.551786178627545,2.0794415416798357,3.4394767043839676,2.8284271247461903,64.0,512.0,139.9489,94.64,20.41428942902036,80.0,118.3,0.9865306197169121,-0.029013973130568076,1.0,20.41428942902036,220.12650908057392,0,3.6109179126442243,80,1
Fe,"Cement concrete statistics Monolith-[LPx](M,1,1)",9.0,11.66,64.0,Unknown,Concrete,LPx,10,4,0,2,2.5384474167160302,2.1972245773362196,3.4146742157927745,3.0,81.0,729.0,135.9556,104.94,22.846026750444274,90.0,116.6,1.3090116697837895,-0.057650994182757306,2.0,22.846026750444274,276.58861147921476,0,4.174387269895637,80,1
Fe,"Cement concrete statistics Monolith-[Med](M,1,1)",1.0,12.08,0.08,Unknown,Concrete,Med,10,4,0,3,2.5710843460290524,0.0,3.4756294393965534,1.0,1.0,1.0,145.9264,12.08,2.5710843460290524,10.0,120.8,-1.2708367307512292,0.013099293122651396,-6.0,2.5710843460290524,3.4756294393965534,0,0.07696104113612832,80,1
Fe,"Cement concrete statistics Monolith-[Med](M,1,1)",2.0,11.91,1.0,Unknown,Concrete,Med,10,4,0,3,2.558002204858551,0.6931471805599453,3.4510867853474796,1.4142135623730951,4.0,8.0,141.84810000000002,23.82,5.116004409717102,20.0,119.1,-0.9483556806843518,-0.015537727929537833,-5.0,5.116004409717102,13.804347141389918,0,0.6931471805599453,80,1
Fe,"Cement concrete statistics Monolith-[Med](M,1,1)",3.0,11.84,2.25,Unknown,Concrete,Med,10,4,0,3,2.552565298261815,1.0986122886681098,3.4409301068170506,1.7320508075688772,9.0,27.0,140.1856,35.519999999999996,7.657695894785446,30.0,118.4,-0.6258746306174745,-0.027329442480439333,-4.0,7.657695894785446,30.968370961353454,0,1.1786549963416462,80,1
Fe,"Cement concrete statistics Monolith-[Med](M,1,1)",4.0,11.67,4.0,Unknown,Concrete,Med,10,4,0,3,2.5392369943330477,1.3862943611198906,3.4161381705077445,2.0,16.0,64.0,136.1889,46.68,10.156947977332191,40.0,116.7,-0.30339358055059723,-0.05596646353262856,-3.0,10.156947977332191,54.65821072812391,0,1.6094379124341003,80,1
Fe,"Cement concrete statistics Monolith-[Med](M,1,1)",5.0,11.88,9.0,Unknown,Concrete,Med,10,4,0,3,2.5556757206762075,1.6094379124341003,3.4467375879228173,2.23606797749979,25.0,125.0,141.13440000000003,59.400000000000006,12.778378603381038,50.0,118.80000000000001,0.019087469516280108,-0.02059131987992406,-2.0,12.778378603381038,86.16843969807043,0,2.302585092994046,80,1
Fe,"Cement concrete statistics Monolith-[Med](M,1,1)",6.0,11.88,16.0,Unknown,Concrete,Med,10,4,0,3,2.5556757206762075,1.791759469228055,3.4467375879228173,2.449489742783178,36.0,216.0,141.13440000000003,71.28,15.334054324057245,60.0,118.80000000000001,0.3415685195831574,-0.02059131987992406,-1.0,15.334054324057245,124.08255316522143,0,2.833213344056216,80,1
Fe,"Cement concrete statistics Monolith-[Med](M,1,1)",7.0,11.83,28.0,Unknown,Concrete,Med,10,4,0,3,2.551786178627545,1.9459101490553132,3.4394767043839676,2.6457513110645907,49.0,343.0,139.9489,82.81,17.862503250392816,70.0,118.3,0.6640495696500348,-0.029013973130568076,0.0,17.862503250392816,168.53435851481441,0,3.367295829986474,80,1
Fe,"Cement concrete statistics Monolith-[Med](M,1,1)",8.0,11.83,36.0,Unknown,Concrete,Med,10,4,0,3,2.551786178627545,2.0794415416798357,3.4394767043839676,2.8284271247461903,64.0,512.0,139.9489,94.64,20.41428942902036,80.0,118.3,0.9865306197169121,-0.029013973130568076,1.0,20.41428942902036,220.12650908057392,0,3.6109179126442243,80,1
Fe,"Cement concrete statistics Monolith-[Med](M,1,1)",9.0,11.66,64.0,Unknown,Concrete,Med,10,4,0,3,2.5384474167160302,2.1972245773362196,3.4146742157927745,3.0,81.0,729.0,135.9556,104.94,22.846026750444274,90.0,116.6,1.3090116697837895,-0.057650994182757306,2.0,22.846026750444274,276.58861147921476,0,4.174387269895637,80,1
Fe,"Cement concrete statistics Monolith-[UPx](M,1,1)",1.0,12.08,0.08,Unknown,Concrete,UPx,10,4,0,4,2.5710843460290524,0.0,3.4756294393965534,1.0,1.0,1.0,145.9264,12.08,2.5710843460290524,10.0,120.8,-1.2708367307512292,0.013099293122651396,-6.0,2.5710843460290524,3.4756294393965534,0,0.07696104113612832,80,1
Fe,"Cement concrete statistics Monolith-[UPx](M,1,1)",2.0,11.91,1.0,Unknown,Concrete,UPx,10,4,0,4,2.558002204858551,0.6931471805599453,3.4510867853474796,1.4142135623730951,4.0,8.0,141.84810000000002,23.82,5.116004409717102,20.0,119.1,-0.9483556806843518,-0.015537727929537833,-5.0,5.116004409717102,13.804347141389918,0,0.6931471805599453,80,1
Fe,"Cement concrete statistics Monolith-[UPx](M,1,1)",3.0,11.84,2.25,Unknown,Concrete,UPx,10,4,0,4,2.552565298261815,1.0986122886681098,3.4409301068170506,1.7320508075688772,9.0,27.0,140.1856,35.519999999999996,7.657695894785446,30.0,118.4,-0.6258746306174745,-0.027329442480439333,-4.0,7.657695894785446,30.968370961353454,0,1.1786549963416462,80,1
Fe,"Cement concrete statistics Monolith-[UPx](M,1,1)",4.0,11.67,4.0,Unknown,Concrete,UPx,10,4,0,4,2.5392369943330477,1.3862943611198906,3.4161381705077445,2.0,16.0,64.0,136.1889,46.68,10.156947977332191,40.0,116.7,-0.30339358055059723,-0.05596646353262856,-3.0,10.156947977332191,54.65821072812391,0,1.6094379124341003,80,1
Fe,"Cement concrete statistics Monolith-[UPx](M,1,1)",5.0,11.88,9.0,Unknown,Concrete,UPx,10,4,0,4,2.5556757206762075,1.6094379124341003,3.4467375879228173,2.23606797749979,25.0,125.0,141.13440000000003,59.400000000000006,12.778378603381038,50.0,118.80000000000001,0.019087469516280108,-0.02059131987992406,-2.0,12.778378603381038,86.16843969807043,0,2.302585092994046,80,1
Fe,"Cement concrete statistics Monolith-[UPx](M,1,1)",6.0,11.88,16.0,Unknown,Concrete,UPx,10,4,0,4,2.5556757206762075,1.791759469228055,3.4467375879228173,2.449489742783178,36.0,216.0,141.13440000000003,71.28,15.334054324057245,60.0,118.80000000000001,0.3415685195831574,-0.02059131987992406,-1.0,15.334054324057245,124.08255316522143,0,2.833213344056216,80,1
Fe,"Cement concrete statistics Monolith-[UPx](M,1,1)",7.0,11.83,28.0,Unknown,Concrete,UPx,10,4,0,4,2.551786178627545,1.9459101490553132,3.4394767043839676,2.6457513110645907,49.0,343.0,139.9489,82.81,17.862503250392816,70.0,118.3,0.6640495696500348,-0.029013973130568076,0.0,17.862503250392816,168.53435851481441,0,3.367295829986474,80,1
Fe,"Cement concrete statistics Monolith-[UPx](M,1,1)",8.0,11.83,36.0,Unknown,Concrete,UPx,10,4,0,4,2.551786178627545,2.0794415416798357,3.4394767043839676,2.8284271247461903,64.0,512.0,139.9489,94.64,20.41428942902036,80.0,118.3,0.9865306197169121,-0.029013973130568076,1.0,20.41428942902036,220.12650908057392,0,3.6109179126442243,80,1
Fe,"Cement concrete statistics Monolith-[UPx](M,1,1)",9.0,11.66,64.0,Unknown,Concrete,UPx,10,4,0,4,2.5384474167160302,2.1972245773362196,3.4146742157927745,3.0,81.0,729.0,135.9556,104.94,22.846026750444274,90.0,116.6,1.3090116697837895,-0.057650994182757306,2.0,22.846026750444274,276.58861147921476,0,4.174387269895637,80,1
Fe,"Cement concrete statistics Monolith-[X](M,1,1)",1.0,12.08,0.08,Unknown,Concrete,X,10,4,0,6,2.5710843460290524,0.0,3.4756294393965534,1.0,1.0,1.0,145.9264,12.08,2.5710843460290524,10.0,120.8,-1.2708367307512292,0.013099293122651396,-6.0,2.5710843460290524,3.4756294393965534,0,0.07696104113612832,80,1
Fe,"Cement concrete statistics Monolith-[X](M,1,1)",2.0,11.91,1.0,Unknown,Concrete,X,10,4,0,6,2.558002204858551,0.6931471805599453,3.4510867853474796,1.4142135623730951,4.0,8.0,141.84810000000002,23.82,5.116004409717102,20.0,119.1,-0.9483556806843518,-0.015537727929537833,-5.0,5.116004409717102,13.804347141389918,0,0.6931471805599453,80,1
Fe,"Cement concrete statistics Monolith-[X](M,1,1)",3.0,11.84,2.25,Unknown,Concrete,X,10,4,0,6,2.552565298261815,1.0986122886681098,3.4409301068170506,1.7320508075688772,9.0,27.0,140.1856,35.519999999999996,7.657695894785446,30.0,118.4,-0.6258746306174745,-0.027329442480439333,-4.0,7.657695894785446,30.968370961353454,0,1.1786549963416462,80,1
Fe,"Cement concrete statistics Monolith-[X](M,1,1)",4.0,11.67,4.0,Unknown,Concrete,X,10,4,0,6,2.5392369943330477,1.3862943611198906,3.4161381705077445,2.0,16.0,64.0,136.1889,46.68,10.156947977332191,40.0,116.7,-0.30339358055059723,-0.05596646353262856,-3.0,10.156947977332191,54.65821072812391,0,1.6094379124341003,80,1
Fe,"Cement concrete statistics Monolith-[X](M,1,1)",5.0,11.88,9.0,Unknown,Concrete,X,10,4,0,6,2.5556757206762075,1.6094379124341003,3.4467375879228173,2.23606797749979,25.0,125.0,141.13440000000003,59.400000000000006,12.778378603381038,50.0,118.80000000000001,0.019087469516280108,-0.02059131987992406,-2.0,12.778378603381038,86.16843969807043,0,2.302585092994046,80,1
Fe,"Cement concrete statistics Monolith-[X](M,1,1)",6.0,11.88,16.0,Unknown,Concrete,X,10,4,0,6,2.5556757206762075,1.791759469228055,3.4467375879228173,2.449489742783178,36.0,216.0,141.13440000000003,71.28,15.334054324057245,60.0,118.80000000000001,0.3415685195831574,-0.02059131987992406,-1.0,15.334054324057245,124.08255316522143,0,2.833213344056216,80,1
Fe,"Cement concrete statistics Monolith-[X](M,1,1)",7.0,11.83,28.0,Unknown,Concrete,X,10,4,0,6,2.551786178627545,1.9459101490553132,3.4394767043839676,2.6457513110645907,49.0,343.0,139.9489,82.81,17.862503250392816,70.0,118.3,0.6640495696500348,-0.029013973130568076,0.0,17.862503250392816,168.53435851481441,0,3.367295829986474,80,1
Fe,"Cement concrete statistics Monolith-[X](M,1,1)",8.0,11.83,36.0,Unknown,Concrete,X,10,4,0,6,2.551786178627545,2.0794415416798357,3.4394767043839676,2.8284271247461903,64.0,512.0,139.9489,94.64,20.41428942902036,80.0,118.3,0.9865306197169121,-0.029013973130568076,1.0,20.41428942902036,220.12650908057392,0,3.6109179126442243,80,1
Fe,"Cement concrete statistics Monolith-[X](M,1,1)",9.0,11.66,64.0,Unknown,Concrete,X,10,4,0,6,2.5384474167160302,2.1972245773362196,3.4146742157927745,3.0,81.0,729.0,135.9556,104.94,22.846026750444274,90.0,116.6,1.3090116697837895,-0.057650994182757306,2.0,22.846026750444274,276.58861147921476,0,4.174387269895637,80,1
Fe,"Cement mortar CEM II/B-L 28% LS BE(M,1,1)",1.0,11.64,0.25,CEM_II,Mortar,Unknown,10,1,1,5,2.5368663887187113,0.0,3.411744421846396,1.0,1.0,1.0,135.48960000000002,11.64,2.5368663887187113,10.0,116.4,-1.2708367307512292,-0.06102005548301479,-6.0,2.5368663887187113,3.411744421846396,0,0.22314355131420976,80,1
Fe,"Cement mortar CEM II/B-L 28% LS BE(M,1,1)",2.0,11.7,1.0,CEM_II,Mortar,Unknown,10,1,1,5,2.5416019934645457,0.6931471805599453,3.420526275297414,1.4142135623730951,4.0,8.0,136.89,23.4,5.0832039869290915,20.0,117.0,-0.9483556806843518,-0.050912871582242336,-5.0,5.0832039869290915,13.682105101189656,0,0.6931471805599453,80,1
Fe,"Cement mortar CEM II/B-L 28% LS BE(M,1,1)",3.0,11.62,2.0,CEM_II,Mortar,Unknown,10,1,1,5,2.5352828571130672,1.0986122886681098,3.408812109811862,1.7320508075688772,9.0,27.0,135.02439999999999,34.86,7.605848571339202,30.0,116.19999999999999,-0.6258746306174745,-0.06438911678327258,-4.0,7.605848571339202,30.679308988306758,0,1.0986122886681098,80,1
Fe,"Cement mortar CEM II/B-Q (32% P) BE(M,1,1)",1.0,11.37,0.25,CEM_II,Mortar,Unknown,10,1,1,5,2.5152741864043966,0.0,3.371943060017473,1.0,1.0,1.0,129.27689999999998,11.37,2.5152741864043966,10.0,113.69999999999999,-1.2708367307512292,-0.10650238303649205,-6.0,2.5152741864043966,3.371943060017473,0,0.22314355131420976,80,1
Fe,"Cement mortar CEM II/B-Q (32% P) BE(M,1,1)",2.0,11.37,1.0,CEM_II,Mortar,Unknown,10,1,1,5,2.5152741864043966,0.6931471805599453,3.371943060017473,1.4142135623730951,4.0,8.0,129.27689999999998,22.74,5.030548372808793,20.0,113.69999999999999,-0.9483556806843518,-0.10650238303649205,-5.0,5.030548372808793,13.487772240069893,0,0.6931471805599453,80,1
Fe,"Cement mortar CEM II/B-Q (32% P) BE(M,1,1)",3.0,11.3,2.0,CEM_II,Mortar,Unknown,10,1,1,5,2.509599262378372,1.0986122886681098,3.361547262794322,1.7320508075688772,9.0,27.0,127.69000000000001,33.900000000000006,7.528797787135116,30.0,113.0,-0.6258746306174745,-0.11829409758739325,-4.0,7.528797787135116,30.2539253651489,0,1.0986122886681098,80,1
Fe,"Cement mortar CEM II/B-S 32.5 R (29% GBFS) BE(M,1,1)",1.0,11.4,0.25,CEM_II,Mortar,Unknown,10,1,1,5,2.517696472610991,0.0,3.3763886032268267,1.0,1.0,1.0,129.96,11.4,2.517696472610991,10.0,114.0,-1.2708367307512292,-0.10144879108610552,-6.0,2.517696472610991,3.3763886032268267,0,0.22314355131420976,80,1
Fe,"Cement mortar CEM II/B-S 32.5 R (29% GBFS) BE(M,1,1)",2.0,11.4,1.0,CEM_II,Mortar,Unknown,10,1,1,5,2.517696472610991,0.6931471805599453,3.3763886032268267,1.4142135623730951,4.0,8.0,129.96,22.8,5.035392945221982,20.0,114.0,-0.9483556806843518,-0.10144879108610552,-5.0,5.035392945221982,13.505554412907307,0,0.6931471805599453,80,1
Fe,"Cement mortar CEM II/B-S 32.5 R (29% GBFS) BE(M,1,1)",3.0,11.4,2.0,CEM_II,Mortar,Unknown,10,1,1,5,2.517696472610991,1.0986122886681098,3.3763886032268267,1.7320508075688772,9.0,27.0,129.96,34.2,7.5530894178329735,30.0,114.0,-0.6258746306174745,-0.10144879108610552,-4.0,7.5530894178329735,30.38749742904144,0,1.0986122886681098,80,1
Fe,"Cement mortar CEM II/B-V 32.5 N (33% FA) BE(M,1,1)",1.0,11.32,0.25,CEM_II,Mortar,Unknown,10,1,1,5,2.511223958105374,0.0,3.3645207682521443,1.0,1.0,1.0,128.1424,11.32,2.511223958105374,10.0,113.2,-1.2708367307512292,-0.11492503628713577,-6.0,2.511223958105374,3.3645207682521443,0,0.22314355131420976,80,1
Fe,"Cement mortar CEM II/B-V 32.5 N (33% FA) BE(M,1,1)",2.0,11.32,1.0,CEM_II,Mortar,Unknown,10,1,1,5,2.511223958105374,0.6931471805599453,3.3645207682521443,1.4142135623730951,4.0,8.0,128.1424,22.64,5.022447916210748,20.0,113.2,-0.9483556806843518,-0.11492503628713577,-5.0,5.022447916210748,13.458083073008577,0,0.6931471805599453,80,1
Fe,"Cement mortar CEM II/B-V 32.5 N (33% FA) BE(M,1,1)",3.0,11.26,2.0,CEM_II,Mortar,Unknown,10,1,1,5,2.506341930508065,1.0986122886681098,3.3555923471125033,1.7320508075688772,9.0,27.0,126.7876,33.78,7.519025791524196,30.0,112.6,-0.6258746306174745,-0.12503222018790852,-4.0,7.519025791524196,30.20033112401253,0,1.0986122886681098,80,1
Fe,"Cement mortar CEM IIB-M DE(M,1,1)",1.0,11.4,0.25,CEM_II,Mortar,Unknown,10,1,1,5,2.517696472610991,0.0,3.3763886032268267,1.0,1.0,1.0,129.96,11.4,2.517696472610991,10.0,114.0,-1.2708367307512292,-0.10144879108610552,-6.0,2.517696472610991,3.3763886032268267,0,0.22314355131420976,80,1
Fe,"Cement mortar CEM IIB-M DE(M,1,1)",2.0,11.43,1.0,CEM_II,Mortar,Unknown,10,1,1,5,2.5201129055226197,0.6931471805599453,3.380828300875393,1.4142135623730951,4.0,8.0,130.6449,22.86,5.040225811045239,20.0,114.3,-0.9483556806843518,-0.09639519913571928,-5.0,5.040225811045239,13.523313203501573,0,0.6931471805599453,80,1
Fe,"Cement mortar CEM IIB-M DE(M,1,1)",3.0,11.28,2.0,CEM_II,Mortar,Unknown,10,1,1,5,2.5079719227189963,1.0986122886681098,3.358571124749333,1.7320508075688772,9.0,27.0,127.23839999999998,33.839999999999996,7.523915768156989,30.0,112.8,-0.6258746306174745,-0.12166315888765103,-4.0,7.523915768156989,30.227140122743997,0,1.0986122886681098,80,1
Fe,"Cement mortar CEMII/B-M32.5R (6%BFS+5%LS+10%FA) DE(M,1,1)",1.0,11.38,0.25,Unknown,Mortar,Unknown,10,4,1,5,2.5160822672564502,0.0,3.3734255586866,1.0,1.0,1.0,129.5044,11.38,2.5160822672564502,10.0,113.80000000000001,-1.2708367307512292,-0.104817852386363,-6.0,2.5160822672564502,3.3734255586866,0,0.22314355131420976,80,1
Fe,"Cement mortar CEMII/B-M32.5R (6%BFS+5%LS+10%FA) DE(M,1,1)",2.0,11.36,1.0,Unknown,Mortar,Unknown,10,4,1,5,2.514465452029545,0.6931471805599453,3.370459909270543,1.4142135623730951,4.0,8.0,129.0496,22.72,5.02893090405909,20.0,113.6,-0.9483556806843518,-0.10818691368662078,-5.0,5.02893090405909,13.481839637082173,0,0.6931471805599453,80,1
Fe,"Cement mortar CEMII/B-M32.5R (6%BFS+5%LS+10%FA) DE(M,1,1)",3.0,11.25,2.0,Unknown,Mortar,Unknown,10,4,1,5,2.505525936990736,1.0986122886681098,3.3541019662496847,1.7320508075688772,9.0,27.0,126.5625,33.75,7.516577810972208,30.0,112.5,-0.6258746306174745,-0.12671675083803727,-4.0,7.516577810972208,30.186917696247164,0,1.0986122886681098,80,1
Fe,"Mortar CEM I TH(M,1,1)",1.0,11.52,0.25,CEM_I,Mortar,Unknown,10,0,1,5,2.5273273656719524,0.0,3.394112549695428,1.0,1.0,1.0,132.7104,11.52,2.5273273656719524,10.0,115.19999999999999,-1.2708367307512292,-0.0812344232845603,-6.0,2.5273273656719524,3.394112549695428,0,0.22314355131420976,80,1
Fe,"Mortar CEM I TH(M,1,1)",2.0,11.6,1.0,CEM_I,Mortar,Unknown,10,0,1,5,2.533696813957432,0.6931471805599453,3.40587727318528,1.4142135623730951,4.0,8.0,134.56,23.2,5.067393627914864,20.0,116.0,-0.9483556806843518,-0.06775817808353006,-5.0,5.067393627914864,13.62350909274112,0,0.6931471805599453,80,1
Fe,"Mortar CEM I TH(M,1,1)",3.0,11.58,2.25,CEM_I,Mortar,Unknown,10,0,1,5,2.5321082512722946,1.0986122886681098,3.402939905434711,1.7320508075688772,9.0,27.0,134.0964,34.74,7.596324753816884,30.0,115.8,-0.6258746306174745,-0.07112723938378755,-4.0,7.596324753816884,30.6264591489124,0,1.1786549963416462,80,1
Fe,"Mortar CEM I TH(M,1,1)",4.0,11.66,4.0,CEM_I,Mortar,Unknown,10,0,1,5,2.5384474167160302,1.3862943611198906,3.4146742157927745,2.0,16.0,64.0,135.9556,46.64,10.153789666864121,40.0,116.6,-0.30339358055059723,-0.057650994182757306,-3.0,10.153789666864121,54.63478745268439,0,1.6094379124341003,80,1
Fe,"Mortar CEM I TH(M,1,1)",5.0,11.59,9.0,CEM_I,Mortar,Unknown,10,0,1,5,2.532902848056256,1.6094379124341003,3.40440890610984,2.23606797749979,25.0,125.0,134.3281,57.95,12.66451424028128,50.0,115.9,0.019087469516280108,-0.0694427087336588,-2.0,12.66451424028128,85.110222652746,0,2.302585092994046,80,1
Fe,"Mortar CEM I TH(M,1,1)",6.0,11.69,16.0,CEM_I,Mortar,Unknown,10,0,1,5,2.540814281726296,1.791759469228055,3.4190641994557516,2.449489742783178,36.0,216.0,136.65609999999998,70.14,15.244885690357776,60.0,116.89999999999999,0.3415685195831574,-0.052597402232371075,-1.0,15.244885690357776,123.08631118040705,0,2.833213344056216,80,1
Fe,"Mortar CEM I TH(M,1,1)",7.0,11.61,36.0,CEM_I,Mortar,Unknown,10,0,1,5,2.534490149976828,1.9459101490553132,3.407345007480164,2.6457513110645907,49.0,343.0,134.79209999999998,81.27,17.741431049837797,70.0,116.1,0.6640495696500348,-0.06607364743340131,0.0,17.741431049837797,166.95990536652803,0,3.6109179126442243,80,1
Fe,"Mortar CEM I TH(M,1,1)",8.0,11.31,64.0,CEM_I,Mortar,Unknown,10,0,1,5,2.510411940196362,2.0794415416798357,3.3630343441600474,2.8284271247461903,64.0,512.0,127.91610000000001,90.48,20.083295521570896,80.0,113.10000000000001,0.9865306197169121,-0.1166095669372645,1.0,20.083295521570896,215.23419802624304,0,4.174387269895637,80,1
Fe,"Mortar CEM II/A-V 17% FA + Cr reduction(M,1,1)",1.0,11.43,0.25,CEM_II,Mortar,Unknown,10,1,1,5,2.5201129055226197,0.0,3.380828300875393,1.0,1.0,1.0,130.6449,11.43,2.5201129055226197,10.0,114.3,-1.2708367307512292,-0.09639519913571928,-6.0,2.5201129055226197,3.380828300875393,0,0.22314355131420976,80,1
Fe,"Mortar CEM II/A-V 17% FA + Cr reduction(M,1,1)",2.0,11.42,1.0,CEM_II,Mortar,Unknown,10,1,1,5,2.519308076505333,0.6931471805599453,3.37934904974316,1.4142135623730951,4.0,8.0,130.4164,22.84,5.038616153010666,20.0,114.2,-0.9483556806843518,-0.09807972978584803,-5.0,5.038616153010666,13.51739619897264,0,0.6931471805599453,80,1
Fe,"Mortar CEM II/A-V 17% FA + Cr reduction(M,1,1)",3.0,11.27,2.0,CEM_II,Mortar,Unknown,10,1,1,5,2.50715725872282,1.0986122886681098,3.357082066318904,1.7320508075688772,9.0,27.0,127.01289999999999,33.81,7.521471776168459,30.0,112.69999999999999,-0.6258746306174745,-0.12334768953777978,-4.0,7.521471776168459,30.213738596870133,0,1.0986122886681098,80,1
Fe,"Mortar CEM II-L 14% LS(M,1,1)",1.0,12.08,0.08333333333333333,CEM_II,Mortar,Unknown,10,1,1,5,2.5710843460290524,0.0,3.4756294393965534,1.0,1.0,1.0,145.9264,12.08,2.5710843460290524,10.0,120.8,-1.2708367307512292,0.013099293122651396,-6.0,2.5710843460290524,3.4756294393965534,0,0.08004270767353643,80,1
Fe,"Mortar CEM II-L 14% LS(M,1,1)",2.0,12.14,0.3333333333333333,CEM_II,Mortar,Unknown,10,1,1,5,2.5756610130564646,0.6931471805599453,3.4842502780368694,1.4142135623730951,4.0,8.0,147.3796,24.28,5.151322026112929,20.0,121.4,-0.9483556806843518,0.023206477023424155,-5.0,5.151322026112929,13.937001112147477,0,0.2876820724517809,80,1
Fe,"Mortar CEM II-L 14% LS(M,1,1)",3.0,12.27,1.0,CEM_II,Mortar,Unknown,10,1,1,5,2.5855058483441162,1.0986122886681098,3.502855977627399,1.7320508075688772,9.0,27.0,150.5529,36.81,7.756517545032349,30.0,122.69999999999999,-0.6258746306174745,0.04510537547509811,-4.0,7.756517545032349,31.52570379864659,0,0.6931471805599453,80,1
